X,Y,FID,LONGITUDE,LATITUDE,NAV_UNIT_I,UNLOCODE,NAV_UNIT_N,LOCATION_D,FACILITY_T,STREET_ADD,CITY_OR_TO,STATE_POST,ZIPCODE,COUNTY_NAM,COUNTY_FIP,CONGRESS,CONGRESS_F,WTWY_NAME,PORT_NAME,PSA_NAME,MILE,BANK,LATITUDE1,LONGITUDE1,OPERATORS,OWNERS,PURPOSE,HIGHWAY_NO,RAILWAY_NO,LOCATION,DOCK,COMMODITIE,CONSTRUCTI,MECHANICAL,REMARKS,VERTICAL_D,DEPTH_MIN,DEPTH_MAX,BERTHING_L,BERTHING_T,DECK_HEIGH,DECK_HEI_1,SERVICE_IN,SERVICE_TE
-13606271.8915,6102742.96,16424,-122.22722,47.975278,0TE6,PAE,"Port of Everett, South Terminal, Berth No. 1.","Possession Sound/Port Gardner, Everett, approxi- mately 0.5 mile south of foot of Hewitt Avenue extended.",Dock, ,Everett,WA,98201,Snohomish,61,116,02,"Everett Harbor, WA","Port of Everett, WA", ,0.0, ,47.975278,-122.22722, ,Current Owner and Operator: Port of Everett. Phone: 206/259-3164 FAX: 206-252-7366,Receipt and shipment of conventional general cargo; ship- ment of logs; and mooring vessels.,"Via Terminal Street, asphalt, 30 feet wide; from Hewitt Avenue, asphalt, 60 feet wide.",Two surface tracks at rear; connect with Burlington Northern Sante Fe Railroad.,91249,63,"Forest Products, Lumber, Logs, Woodchips | Unknown or Not Elsewhere Classified","Concrete pile, asphalt-surfaced concrete-decked wharf with two timber-pile breasting dolphins in line with face; and a steel pile, concrete-decked mooring plat- form at south end connected by a 5-foot-wide concrete catwalk. Wharf fronted by timber-fender",Stevedore rental equipment available as required.,Approximately 30 acres of paved open-storage area is located at rear.,MLLW (Mean Lower Low Water),39,39,900,900,20,20,01-JAN-1990, 
-13635863.9517,6231515.9203,16425,-122.49305,48.743889,0TE8,BLI,"PORT OF BELLINGHAM, WHATCOM INTERNATIONAL SHIPPING TERMINAL, CARFLOAT SLIP","Northeast shore of Bellingham Bay, Bellingham,  approximately 850 feet northwest of foot of Corn- wall Avenue.",Dock,1801 Roeder Avenue,Bellingham,WA,98225,Whatcom,73,112,02,"Bellingham Bay and Harbor, WA","Bellingham, WA", ,0.0,NE,48.743889,-122.49305, ,Current Owner: Port of Bellingham. Phone: 360/676-2500 FAX: 360-671-6411,Not used.,"Via Beal Memorial Way, asphalt, various widths; from Cornwall Avenue, concrete, 50 feet wide.",-,91287,182, ,"Adjustable steel-transfer bridge with three surface tracks on timber pile, steel-supported timber-decked approach.",None.,"At time of '86 survey, facility was in use for the transfer of railcars to and from carfloats; however at time of '97 survey, it was noted that the operation hadn't been in use for 3 years.",MLLW (Mean Lower Low Water),26,26,200,200, , ,03-DEC-1997, 
-13617372.6711,6046024.0954,16433,-122.32694,47.633056,0TEL,SEA,"Lake Union Drydock Co., Center Wharf.","East shore of Lake Union, Seattle, approximately 1.5 miles below Interstate Highway 5 Bridge, at north side of foot of East Galer Street.",Dock,1515 Fairview Avenue E.,Seattle,WA,98102,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,East,47.633056,-122.32694, ,Current Owner and Operator: Lake Union Drydock Co. Phone: 206-323-6400 FAX: 206-324-0124,Mooring floating drydocks; and vessels for outfitting and repair.,"Via Fairview Avenue East, dual lane, each asphalt, 
24 feet wide.",None.,91218,119, ,"Timber pile, timber-decked wharf with timber walkway extending from outer side. (See Remarks.)",Use of mobile hoist described under company-owned North Pier (Ref. No. 144).,"Floating Drydocks Nos. 6 and 7, each with capacity for 1,400 long tons, are located end-to catwalk fronting outer end of wharf. Drydocks and outer portion of wharf form slip approximately 80-140�feet wide with adjacent company-owned South Pier (Ref. No",MWL (Mean Water Level),35,41,530,610,5,5,01-JAN-1990, 
-13648884.7699,6193956.7203,16434,-122.610018,48.520906,0TEM,OTS,"Dakota Creek Industries, East Pier.","South side of Guemes Channel, Anacortes, between foot of ""Q"" and ""R"" Avenues extended.",Dock,820 4th Street,Anacortes,WA,98221,Skagit,57,116,02,"Guemes Channel, WA","Port of Anacortes, WA", ,6.0,South,48.520906,-122.610018,"Current Operator: Dakota Creek Industries, Inc. Phone: 360/293-9575 FAX: 360-293-6432",Current Owner: Port of Anacortes.,Mooring and repair of various types of small vessels.,"Via plant road, gravel, various widths; from foot of ""Q"" Avenue, asphalt, 35 feet wide.",None.,91282,248, ,"Timber pile, timber-decked pier.","One 150-ton, diesel crawler crane with 50-foot jib extension on 150-foot boom; one 90-ton, diesel mobile crane with 30-foot jib extension on 120-foot boom; one 40-ton, diesel mobile crane with 90-foot boom; and one 18-ton, diesel mobile crane with 60-foo","Inner 112-foot portion of pier is 63 feet wide, with 700-ton marine railway along inner portion of east side;  and marine-repair plant at rear.",MLLW (Mean Lower Low Water),30,30,340,680,14,16,01-JAN-1990, 
-13622876.3067,6049971.1229,16435,-122.37638,47.656944,0TEN,SEA,"Fishing Vessel Owners Marine Ways, Fishermen's Terminal Wharf, Marine Railway Floats 1 and 2.","South shore of Salmon Bay, Seattle, below Ballard Bridge.",Dock,1511 W. Thurman Street.,Seattle,WA,98119,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,South,47.656944,-122.37638,"Current Operator: Fishing Vessel Owners Marine Ways, Inc. Phone: 206-282-6421 FAX: 206-284-9094",Current Owner: Port of Seattle.,Mooring and repairing fishing vessels.,"Via terminal roads, asphalt, various widths; from 
West Emerson Place, asphalt, 25 feet wide; and 
viaduct from West Emerson Street, asphalt, various widths.",None.,91217,50, ,"One 20- and one 15-foot-wide timber pile, timber-decked piers extending from timber bulkhead with asphalt- surfaced solid fill; timber floats extending from outer ends of piers, moor to timber piles with one dolphin at outer end of upper floats.","One 12 1/2-ton, diesel mobile hoist with 30-foot boom.","Lower pier, Pier No. 2, and adjacent timber bulkhead form a 90-foot-wide slip with adjacent, company-owned Pier 
No. 3 (Ref. No. 166).  Upper pier (Pier No. 1) has one 450- and one 250-ton marine railways on its upper and lower sides respectively, with l",MWL (Mean Water Level),16,16,500,1311,3,5,01-JAN-1990, 
-13622969.8151,6050017.0676,16436,-122.37722,47.657222,0TEP,SEA,"Port of Seattle, Fishermen's Terminal Wharf, Pier No. 3.","South shore of Salmon Bay, Seattle, approximately 200 feet below Ballard Bridge.",Dock,1511 W. Thurman Street.,Seattle,WA,98119,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,South,47.657222,-122.37722,"Current Operator: Port of Seattle; and Fishing Vessel Owners Marine Ways, Inc. Phone: 206-282-6421 FAX: 206-284-9094",Current Owner: Port of Seattle.,Mooring and repairing fishing vessels.,"Via terminal roads, asphalt, various widths; from 
West Emerson Place, asphalt, 25 feet wide; and 
viaduct through West Emerson Street, asphalt, various widths.",None.,91217,50, ,"One 30-foot-wide timber pile, concrete-decked pier with  offshore timber pile, timber-decked platform extending from outer end of 12-foot-wide, sawtooth-shaped timber pile, timber-decked pier. Inner portion of pier at adja- cent timber bulkhead forms a 1","Use of mobile hoist described under adjacent, company- owned Fishermen's Terminal Marine Railway, Floats 1 and 2 Piers (Ref. No. 165).","Port of Seattle:  Moors fishing vessels.
Fishing Vessel Owners Marine Ways, Inc.:  Repairs fishing vessels at inner portion of pier.",MWL (Mean Water Level),18,18,360,2020,3,5,01-JAN-1990, 
-13622350.8787,6050063.0126,16437,-122.37166,47.6575,0TEQ,SEA,"Ocean Beauty Seafoods, Lower Wharf.","South side of Salmon Bay, Seattle, approximately 1,100 feet above Ballard Bridge.",Dock,1100 W. Ewing Street.,Seattle,WA,98119,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,South,47.6575,-122.37166, ,"Current Owner and Operator: Ocean Beauty Seafoods, Inc. Phone: 206-286-2569 FAX: 206-281-5897",Mooring miscellaneous vessels and recreational craft.,"Via W. Ewing Street, asphalt, 24 feet wide; from 13th Avenue West, dual lane, each asphalt, 30 feet wide; and West Nickerson Street, asphalt, 60 feet wide.",None.,91217,58, ,"Part timber-and-concrete-pile, concrete-decked wharf with timber pile, timber-decked pier extending perpendicular to face at lower end, with one 60-foot-long, elevated truckloading platform at west end.  Wharf is fronted by timber-fender system.","Open storage area serves one 5-ton diesel- and two 2 1/2- ton, LP-gas forklift trucks.  Additional stevedore rental equipment available as required.",Upper end of wharf is contiguous with and at angle to adjacent company-owned Upper Wharf (Ref. No. 159) provid- ing for continuous berthing space. Recreational craft moor along pier; vessels at wharf.  Former transit shed was under lease at time of surve,MWL (Mean Water Level),15,15,330,330,6,6,01-JAN-1990, 
-13622505.6128,6050108.9578,16438,-122.37305,47.657778,0TER,SEA,"Coastal Transportation, Seattle Mooring, Piers Nos. 1 and 2.","South shore of Salmon Bay, Seattle, approximately 700 feet above Ballard Bridge.",Dock,4025 13th Avenue W.,Seattle,WA,98119,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,3.0,South,47.657778,-122.37305,"Current Operator: Coastal Transportation, Inc. Phone: 206-282-9979 FAX: 206-283-9121","Current Owner: Salmon Bay Terminals, Inc.",Mooring miscellaneous vessels.,"Via driveway, asphalt, various widths; from foot of 13th Avenue West, dual lane,e ach asphalt, 30 feet wide; and West Nickerson Street, asphalt, 60 feet wide.",None.,91217,55, ,"Timber pile, timber-decked pier; and upper side of another timber pile, timber-decked pier extending from outer side of a timber pile, concrete-decked wharf.","Use of forklift trucks described under adjacent company- owned Pier 1, East Cargo Wharf (Ref. No. 162).",Pier 1 extends from outer end of operator's East Cargo Wharf (Ref. No. 162) forming 100-foot-wide slip.,MWL (Mean Water Level),17,19,200,600,5.5,5.5,07-APR-1994, 
-13622660.3469,6049971.1229,16439,-122.37444,47.656944,0TES,SEA,"Salmon Bay Terminals, Pier No. 1, Cargo Wharves.","South shore of Salmon Bay, Seattle, approximately 400 feet above Ballard Bridge.",Dock,4025 13th Avenue W.,Seattle,WA,98119,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,South,47.656944,-122.37444,"Current Operator: Coastal Transportation, Inc. and Icicle Seafoods, Inc. Phone: 206-282-9979 FAX: 206-283-9121","Current Owner: Salmon Bay Terminals, Inc.",Receipt and shipment of conventional general cargo in foreign-and-domestic trade; mooring company-owned vessels for maintenance and repair.,"Via foot of 13th Avenue West, asphalt, 30 feet wide; from West Nickerson Street, asphalt, 60 feet wide.",One carfloor-level track at warehouse in rear; connects with Burlington Northern Santa Fe Railway.,91217,55,Unknown or Not Elsewhere Classified,"U-shaped arrangement of timber pile, concrete-and-steel- grating-decked wharves fronting a timber pile, timber- decked east wharf on south side; and a timber pile, timber-decked pier at east wharf on outer side, all in line with face of lower side. Upper","Open storage area serves ten 2- to 15-ton, LP-gas and diesel forklift trucks.","Icicle Seafoods, Inc.:  Moors company-owned vessels at west wharf, with access to wharves via timber wharf with transit shed on south side. Approximately 1.6 acres of open storage area; and a 7,500-square-foot warehouse is located at rear.",MWL (Mean Water Level),17,17,475,1140,8,8,07-APR-1994, 
-13620619.8606,6036026.4708,16440,-122.35611,47.5725,0TET,SEA,"Island Tug & Barge Co., South Wharf.","West side of Duwamish Waterway, Seattle, approxi- mately 390 feet north of S.W. Spokane Street Bridge.",Dock,3546 West Marginal Way S.W.,Seattle,WA,98106,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,0.0,West,47.5725,-122.35611,Current Operator: Island Tug & Barge Co. Phone: 206-938-0403 FAX: 206-932-3620,Current Owner: Chester W. Whitman.,Mooring company-owned tugs and towboats.,"Via driveway, asphalt, 10 feet wide; from West Margi- nal Way S.W., dual lane, each concrete, 40 feet wide.",None.,91209,171, ,"Timber pile, concrete-surfaced timber-decked wharf; fronted by timber-fender system.",None.,Vessels moor perpendicular to face of wharf; dispatch office is at rear.,MLLW (Mean Lower Low Water),10,10,100,100,19,19,01-JAN-1990, 
-13620649.9169,6036072.3414,16441,-122.35638,47.572778,0TEU,SEA,"Island Tug & Barge Co., North Wharf.","Westside of Duwamish Waterway, Seattle, approxi- mately 450 feet north of S.W. Spokane Street Bridge.",Dock,3546 West Marginal Way S.W.,Seattle,WA,98106,King,33,112,07,"Seattle, WA","Port of Seattle, WA", ,0.0,West,47.572778,-122.35638,Current Operator: Island Tug & Barge Co. Phone: 206-938-0403 FAX: 206-932-3620,Current Owner: Chester W. Whitman.,Mooring company-owned tugs and towboats.,"Via driveway, asphalt, 10 feet wide; from West Margi- nal Way S.W., dual lane, each concrete, 40 feet wide.",None.,91209,171, ,"Timber pile, concrete-surfaced timber-decked wharf; fronted by timber-fender system.",None.,-,MLLW (Mean Lower Low Water),10,10,145,145,19,19,01-JAN-1990, 
-13623804.7113,6050705.772,16442,-122.38472,47.661389,0TEV,SEA,"Marco Seattle, Repair Apron and Float.","South shore of Salmon Bay, Seattle, approximately 0.5 mile east of entrance to north Hiram M. Chittenden Lock, at foot of 23rd Avenue West.",Dock,2300 W. Commodore Way.,Seattle,WA,98199,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,South,47.661389,-122.38472, ,"Current Owner and Operator: Marco Seattle, Inc. Phone: 206-285-3200 EXT 312 FAX: 206-285-8486",Mooring vessels for repair.,"Via plant roads, asphalt, 20 feet wide; from West Commodore Way, dual lane, each concrete, 24 feet wide.",None.,91217,35, ,"Part timber-and-steel-pile, timber- and concrete-decked  wharf with rectangular, timber-decked foam float perpendic- ular to face near upper end.","Use of equipment described under adjacent, company-owned Outfitting-Apron Pier (Ref. No. 175).","Upper side of float extension forms 40-foot-wide slip with adjacent, company-owned Outfitting-Apron Pier (Ref. 
No. 175).",MWL (Mean Water Level),15,15,165,360,4,4,01-JAN-1990, 
-13623031.0408,6050017.0676,16455,-122.37777,47.657222,0TF8,SEA,"Port of Seattle, Fishermen's Terminal Wharf, Pier No. 4.","South shore of Salmon Bay, Seattle, approximately 400 feet below Ballard Bridge.",Dock,1735 W. Thurman Street.,Seattle,WA,98119,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,South,47.657222,-122.37777,Current Operator: Port of Seattle and Rainier Petroleum Corp. Phone: 206-282-1567,Current Owner: Port of Seattle.,"Port of Seattle:  Shipment of general cargo and cannery equipment in domestic trade (Alaska).
Rainier Petroleum Corp.:  Fueling and mooring fishing vessels.","Via terminal roads, asphalt, various widths; from West Emerson Place, asphalt, 25 feet wide; and viaduct from West Emerson Street, asphalt, various widths.",None.,91217,50,Unknown or Not Elsewhere Classified,"One 70-foot-wide timber pile, concrete-decked pier with  offshore timber pile, timber-decked platform; and one 12-foot-wide, sawtooth-shaped timber pile, concrete- decked pier at outer end of platform with inner portion of pier and adjacent bulkheads for",Company-owned equipment available as required.,"Rainier Petroleum Corp.:  Vessels are fueled from metered pumps at face of pier. One 4- becoming 3-inch pipeline extends from wharf to one 475-barrel, dual-compartment storage tank.",MWL (Mean Water Level),20,25,360,2020,3,5,01-JAN-1990, 
-13623093.3797,6049925.3437,16456,-122.37833,47.656667,0TF9,SEA,"Port of Seattle, Fishermen's Terminal Wharf, Pier No. 5.","South shore of Salmon Bay, Seattle, approximately 570 feet below Ballard Bridge.",Dock,1735 W. Thurman Street.,Seattle,WA,98119,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,South,47.656667,-122.37833, ,Current Owner and Operator: Port of Seattle. Phone: 206-728-3712 FAX: 206-728-3393,Mooring fishing vessels.,"Via terminal roads, asphalt, various widths; from 
West Emerson Place, asphalt, 25 feet wide; and viaduct from West Emerson Street, asphalt, various widths.",None.,91217,50, ,"Timber pile, timber-decked pier extending from timber bulkhead with solid fill, with steel plates covering inner portion.",None.,"Sheds for fishing nets from company's Fishermen's Terminal Wharf, Piers 3 and 4 (Ref. Nos. 166 and 167, respectively)  are located on shore at rear.",MWL (Mean Water Level),18,18,505,1010,5,5,01-JAN-1990, 
-13623216.9444,6049925.3437,16457,-122.37944,47.656667,0TFA,SEA,"Port of Seattle, Fishermen's Terminal Wharf, Piers Nos. 6 and 7.","South shore of Salmon Bay, Seattle, approximately 800 feet below Ballard Bridge.",Dock,1735 W. Thurman Street.,Seattle,WA,98119,King,33,112,07,"Lake Washington Ship Canal, WA","Port of Seattle, WA", ,0.0,South,47.656667,-122.37944,Current Operator: Port of Seattle Phone: 206-728-3712 FAX: 206-728-3393,Current Owner: Port of Seattle.,Mooring fishing vessels.,"Via plant roads, each asphalt, various widths; from West Emerson Place, asphalt, 25 feet wide; and viaduct from West Emerson Street, asphalt, various widths.",None.,91217,50, ,"Two parallel timber pile, timber-decked sawtooth-shaped piers, approximately 150�feet apart, extending from timber bulkhead with asphalt-surfaced solid fill, with timber-breasting dolphins off either side of face on each pier. Lower pier, Pier No. 7 ex","One 1 1/4-ton, electric mast-and-boom derrick with 18-foot boom at inner side of lower pier (Pier No. 7).","Open storage areas for holding fishing nets are located at rear, accompanied by an automobile parking lot.",MWL (Mean Water Level),10,14,100,3080,3,5,01-JAN-1990, 
